id,A1,RouteID,LINE_ID,cb2LineID,Town_N,TiImstamp,Point_ID,evaL933ID,ROADNAME,A3,A4,A5,A6,userid,A8,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C5_1,C5_2,C5_3,C6,C6_1,C6_2,C7,D1,D1_1,D1_2,D1_3,D1_4,D1_5,D2,D2_1,D2_2,D2_3,D3,D3_1,D3_2,D3_3,D4,E1_1,E1_2,E1_21,E1_3,E1_4,E1_5,E1_6,E2_2,E2_1,E2_3,E2_4,E2_5,E3,F0,F1,F1_1,F1_2,F1_3,F1_4,F!_4,F2,F2_1,F2_2,F2_3,F2_4,F3,F3_1,F3_2,F3_3,F4,F4_1,F4_2,F4_3,F4_4,F5,F6,F6_1,F6_2,F6_3,F6_4,F7,F7_1,F7_2,F7_3,F7_4,F8,F9_1,F9_2,F9_3,F9_4,F9_5,F10,G0,G1,G2,G3,G4,G5,H0,H1,H2,H3,H4,H5,H6,I1,I2,I3,I4,I5,I6,I7,I8,F9,c1_check,test,test_2,jstest2,Cjs,test_1,A,geocode,city,country,I9,I10,J1,J0,Pivot,editor,Attract,SW_DIRECT,AttractCode,Name,UserName,EditName,T_weather,T_date,TC_lane1,TC_lane2,TC_oplane,TC_SW,TP_lane,TP_bike,TP_swalk,TP_build,TP,TB_bikelane,TB_nbikelane,TB,landmark,trafficRoadname,direction,T_21,T_time,trafficuser,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,D2_3check,id,A1,RouteID,B4__0,B4__1,B4__2,B4__3,B4__4,B7__0,B7__1,B7__2,B7__3,B7__4,B7__5,B7__6,B8__0,B8__1,B8__2,B8__3,B8__4,B11__0,B11__1,B11__2,B11__3,B11__4,B11__5,B11__6,C1__0,C1__1,C1__2,C1__3,C1__4,C1__5,C1__6,C1__7,C1__8,C1__9,C5_2__1,C5_2__2,C5_2__3,C5_2__4,C6_1__1,C6_1__2,C6_1__3,D1_1__1,D1_1__2,D1_1__3,D1_1__4,D1_2__1,D1_2__0,D1_2__3,D1_2__4,D1_2__5,D1_2__6,D1_2__7,D1_3__0,D1_3__1,D1_3__2,D1_3__3,D1_3__4,D1_3__5,D1_3__6,D1_3__7,D1_3__8,D3_2__1,D3_2__2,D3_2__3,D3_2__4,D2_2__1,D2_2__2,D2_2__3,D2_2__4,D2_2__5,D2_2__6,D2_2__7,D2_2__8,D2_2__9,J1__1,J1__2,J1__3,RouteID,Ana_lane,Ana_Oplane,Ana_continue,Ana_crowded,Ana_W_lane,Ana_W_swnet,Ana_W_swsum,Ana_swmajority,Ana_swmin,Ana_W_swtotal,Ana_E2_1_2,Ana_E2_3_2,Ana_E2_4_2,Ana_E2_5_2,Ana_E1_2,Ana_W_swnet2,Ana_flow1,Ana_flow2,Ana_Obstacle,Ana_access_P1,Ana_access_P1_21,Ana_access_P1_22,Ana_access_P1_23,Ana_access_P1_24,ana_access_P1_3,Ana_access_P2,ana_access_P2_21,ana_access_P2_22,ana_access_P2_23,ana_access_P2_24,ana_access_P2_3,Ana_access_P3,ana_access_P3_22,ana_access_P3_3,Ana_access_P4,ana_access_P4_22,ana_access_P4_3,Ana_access_P6,ana_access_P6_22,ana_access_P6_23,ana_access_P6_3,Ana_access_P7,ana_access_P7_22,ana_access_P7_23,ana_access_P7_3,Ana_access_PT_1,Ana_access_PT_2,Ana_access_PT_3,ana_access_section,Ana_access_section1,Ana_access_section2,Ana_access_section3,Ana_access_section4,Acci_count,Ana_acci_rate,Ana_disturb_bike,Ana_disturb_motorcycle,Ana_disturb_motor,Ana_pavement_materal,Ana_protect,Ana_shade,Ana_flow3,RouteID,id,Length_ROAD,Length_SW,Area_SWP,P_C1,P_C2,P_M1,P_M2,P_M3,P_M4,P_M5,P_B1,Line_ID,Region,trafficZone,blockID,P_NM,rushHour,carparkingSupply,carParking,motorushHour,motoparkingSupply,motoParking,motoNocell,motoOk,motoViolation,motoViolationwalkroad,bikeCarrier,bikePark,bikeOther,bikeViolation,Event_ID,Year,Month,date,address,Acci_vehical,hert,reason,Acci_rate
936,1088,0590103,5901,5901,松山區,2014-12-10 10:46:07,59,1088,敦化南路一段,敦化南路一段80巷,敦化南路一段100巷,八德路二段-市民大道四段,2,723,11/18/14 0:00,,2,1,3,"[""4"",""2"",""1""]",1,2,"[""1"",""2"",""4""]","[""2"",""1""]",2,2,"[""6"",""3""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""1""]","[""1"",""3"",""7""]",1,0,1,1,"[""0""]",2.70,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,4.70,58.00,5.40,0.00,2.70,2.70,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,#NA,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,3,3,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,西側,"(25.0462103, 121.54866609999999):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,醫院,西側,5,林韋臣,002,林韋臣,晴,11/27/14 0:00,1392.54,1988,0,0,0,0,0,290,290,0,57,57,台安醫院,敦化北路,西側,(請註明地址),8-9,傅長愷,6,963,997,22,0,0,57,0,0,290,0,0,0,0,0,0,0,0,0,0,0,936,1088,0590103,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590103,3,4,1,3,68.1,2.70,2.7,2.7,2.7,4.7,0,0.00,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,#NA,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,1,0590103,936,373.5,79.97701391,41.38060044,1,A,1,C,34,0,34,0,5901,松山,34,16,1,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,30,4,0,0,12,0,6,0,,,,,,,,,
937,1089,0590104,5901,5901,松山區,2015-01-13 13:51:49,59,1089,敦化南路一段,敦化南路一段100巷,市民大道四段,八德路二段-市民大道四段,2,723,11/18/14 0:00,,2,1,3,"[""4"",""2"",""1""]",1,2,"[""1"",""2"",""4"",""6""]","[""2"",""1""]",2,2,"[""6"",""3""]",#NA,"[""1"",""2"",""3""]",1,3,1900-01-01 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""3"",""4"",""7""]",2,0,1,1,"[""0""]",2.70,1,1,"[""0""]",2.40,#NA,3.40,2.70,3.90,4.90,58.00,5.40,0.00,2.70,2.70,2.40,2.70,2.70,#NA,1,1,1,4,1,1,0,1,1,4,2,1,1,1,1,1,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,2,2,2,#NA,1,8,2,1,1,#NA,1,2,2,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,西側,"(25.0452183, 121.54725020000001):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,西側,5,林韋臣,002,,晴,11/27/14 0:00,1392.54,1988,0,0,0,0,0,290,290,0,57,57,台安醫院,敦化北路,西側,(請註明地址),8-9,傅長愷,6,963,997,22,0,0,57,0,0,290,0,0,0,0,0,0,0,0,0,0,2.4,937,1089,0590104,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590104,3,4,1,3,68.3,2.70,5.1,5.1,5.1,8.3,0,2.40,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0.6667,0.3333,0,1,1,0,0,0,0,1,0,0,0,1,1,3,1,0590104,937,373.5,86.67168988,41.10370562,1,A,1,C,0,0,0,0,5901,松山,34,21,1,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,5,0,,,,,,,,,
944,1090,0590201,5902,5902,松山區,2014-12-29 11:39:28,59,1090,八德路二段410巷,八德路二段,八德路二段366巷13弄,八德路二段-市民大道四段,2,723,11/18/14 0:00,,1,1,5,"[""0""]",0,1,"[""1""]","[""0""]",0,0,"[""6"",""3""]",#NA,"[""0""]",1,1,1900-01-01 00:00:00,0,0,#NA,0.00,#NA,0,1,#NA,0,"[""4""]","[""2""]","[""1""]",4,2,0,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,0.00,4.90,1.00,0.00,0.00,0.00,0.00,0.00,0.00,#NA,0,0,#NA,#NA,#NA,#NA,0,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,1,1,1,1,1,#NA,0,0,0,0,1,#NA,0,#NA,#NA,1,1,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,,,#NA,0,0,,西側,"(25.0475087, 121.54599819999999):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,西側,5,林韋臣,002,,晴,11/27/14 0:00,82.78,153,0,0,0,0,0,139,139,0,0,0,台安醫院,八德路二段410巷,,(請註明地址),10-11,傅長愷,1,52,69,31,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,944,1090,0590201,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590201,1,0,3,1,5.9,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,,,,0,1,0,0,0,0,1,,,0,0,6,1,0,0590201,944,45.58560958,45.58560958,0,1,A,1,C,0,0,0,0,5902,松山,34,2,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,0,0,,,,,,,,,
945,1091,0590202,5902,5902,松山區,2014-12-29 11:39:50,59,1091,八德路二段410巷,八德路二段366巷13弄,八德路二段410巷16弄,八德路二段-市民大道四段,2,723,11/18/14 0:00,,1,1,5,"[""0""]",0,1,"[""1""]","[""0""]",0,0,"[""6""]",#NA,"[""0""]",0,1,1900-01-01 00:00:00,0,0,#NA,0.00,#NA,0,1,#NA,0,"[""4""]","[""2""]","[""1""]",4,2,0,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#NA,0,0,#NA,#NA,#NA,#NA,0,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,1,1,1,1,1,#NA,0,0,0,0,1,#NA,0,#NA,#NA,1,1,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,,,#NA,0,0,,西側,"(25.0476142, 121.54678710000007):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,西側,5,林韋臣,002,,晴,11/27/14 0:00,82.78,153,0,0,0,0,0,139,139,0,0,0,台安醫院,八德路二段410巷,,(請註明地址),10-11,傅長愷,1,52,69,31,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,945,1091,0590202,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590202,1,0,3,4,6.3,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,,,,0,1,0,0,0,0,1,,,0,0,6,1,0,0590202,945,38.60147289,38.60147289,0,1,A,1,C,0,0,0,0,5902,松山,34,5,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,0,0,,,,,,,,,
947,1092,0590203,5902,5902,松山區,2014-12-29 11:40:12,59,1092,八德路二段410巷,八德路二段410巷16弄,八德路二段410巷88弄,八德路二段-市民大道四段,2,723,11/18/14 0:00,,1,1,5,"[""0""]",0,1,"[""1""]","[""0""]",0,0,"[""6""]",#NA,"[""0""]",0,1,1900-01-01 00:00:00,0,0,#NA,0.00,#NA,0,1,#NA,0,"[""4""]","[""2""]","[""1""]",4,2,0,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#NA,0,0,#NA,#NA,#NA,#NA,0,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,1,1,1,1,1,#NA,0,0,0,0,1,#NA,0,#NA,#NA,1,1,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,,,#NA,0,0,,西側,"(25.0482521, 121.546828):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,西側,5,林韋臣,002,,晴,11/27/14 0:00,82.78,153,0,0,0,0,0,139,139,0,0,0,台安醫院,八德路二段410巷,,(請註明地址),10-11,傅長愷,1,52,69,31,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,947,1092,0590203,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590203,1,0,3,4,6.3,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,,,,0,1,0,0,0,0,1,,,0,0,6,1,0,0590203,947,73.46500572,73.46500572,0,1,A,1,C,0,0,0,0,5902,松山,34,8,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,3,0,,,,,,,,,
948,1093,0590204,5902,5902,松山區,2014-12-29 11:40:41,59,1093,八德路二段410巷,八德路二段410巷88弄,市民大道四段,八德路二段-市民大道四段,2,723,11/18/14 0:00,,1,1,5,"[""0""]",0,1,"[""1""]","[""0""]",0,0,"[""6""]",#NA,"[""0""]",0,1,1900-01-01 00:00:00,0,0,#NA,0.00,#NA,0,1,#NA,0,"[""4""]","[""2""]","[""1""]",4,2,0,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#NA,0,0,#NA,#NA,#NA,#NA,0,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,1,1,1,1,1,#NA,0,0,0,0,1,#NA,1,3,3,6,6,3,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,,,#NA,0,0,,西側,"(25.0452552, 121.54670499999997):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,西側,5,林韋臣,002,,晴,11/27/14 0:00,82.78,153,0,0,0,0,0,139,139,0,0,0,台安醫院,八德路二段410巷,,(請註明地址),10-11,傅長愷,1,52,69,31,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,948,1093,0590204,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590204,1,0,3,4,6.3,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,,,,0,1,0,0,0,0,1,,,0,0,6,4,0,0590204,948,107.810013,107.810013,0,1,A,1,C,0,0,0,0,5902,松山,34,40,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,0,0,,,,,,,,,
939,1094,0590301,5903,5903,松山區,2014-12-29 14:07:29,59,1094,八德路二段,八德路二段,八德路二段,八德路二段-八德路二段346巷,2,723,11/18/14 0:00,,2,1,4,"[""0""]",1,1,"[""1""]","[""0""]",1,1,"[""6""]",#NA,"[""1"",""4""]",1,3,1900-01-01 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""1""]","[""2""]","[""1"",""3"",""7""]",2,0,1,1,"[""0""]",0.40,0,#NA,#NA,#NA,#NA,0.00,2.70,3.10,1.70,16.50,4.80,0.00,1.00,0.40,0.00,2.70,2.90,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,1,1,1,1,0,#NA,#NA,#NA,#NA,#NA,2,1,2,2,1,#NA,1,4,1,1,1,#NA,1,3,3,3,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,南側,"(25.0481967, 121.5485956):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,南側,5,林韋臣,002,,晴,11/27/14 0:00,2159.68,3029,0,0,0,0,290,0,290,0,76,76,台安醫院,八德路二段,,(請註明地址),10-11,傅長愷,11,1504,1514,0,0,0,76,0,290,0,0,0,0,0,0,0,0,0,0,0,0,939,1094,0590301,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590301,2,2,1,3,23,3.1,3.1,3.9,0.4,4.4,3.1,0.00,2.70,2.90,2.70,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,2,1,0,0,#NA,#NA,#NA,#NA,0.6667,0.3333,0,1,1,0,0,0,0,1,7109.677419,0,0,1,1,4,1,0590301,939,508.55,517.8104215,614.2445758,1,A,1,C,0,0,0,0,5903,松山,34,10,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,0,0,,,,,,,,,
940,1095,0590302,5903,5903,松山區,2014-12-10 10:51:59,59,1095,八德路二段,八德路二段,八德路二段410巷,八德路二段-八德路二段346巷,2,723,11/18/14 15:37,,2,1,4,"[""0""]",2,1,"[""1"",""4""]","[""0""]",1,1,"[""6""]",#NA,"[""1"",""2""]",1,3,1900-01-01 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",3,0,1,1,"[""0""]",1.00,1,1,"[""0""]",2.80,#NA,3.60,0.00,0.00,1.70,16.50,1.70,0.00,1.00,1.00,2.80,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,#NA,0,#NA,#NA,#NA,#NA,1,1,4,1,2,#NA,2,2,1,1,3,#NA,1,4,1,1,1,#NA,1,2,2,3,3,3,#NA,/images/stories/723/LXh23tJN.jpg,/images/stories/723/KHXCpKq6.jpg,#NA,#NA,/images/stories/723/sdpvtn8Z.jpg,/images/stories/723/zyvwQrLK.jpg,#NA,#NA,1,,,#NA,0,0,,南側,"(25.0481621,121.5468287):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,醫院,南側,5,林韋臣,002,林韋臣,晴,11/27/14 0:00,2159.68,3029,0,0,0,0,290,0,290,0,76,76,台安醫院,八德路二段,,(請註明地址),10-11,傅長愷,11,1504,1514,0,0,0,76,0,290,0,0,0,0,0,0,0,0,0,0,0,2.8,940,1095,0590302,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0590302,3,2,1,3,19.9,2.80,3.8,3.8,3.8,5.3,0,2.80,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,#NA,#NA,#NA,#NA,1,0,0,0,0.6,0.4,0,1,1,0,0,0,0,1,5800,0,0,1,1,3,1,0590302,940,508.55,259.7751759,170.8995013,1,A,1,C,0,0,0,0,5903,松山,34,10,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,0,0,0,0,0,0,,,,,,,,,
941,1096,0590303,5903,5903,松山區,2014-12-10 10:32:45,59,1096,八德路二段,八德路二段410巷,八德路二段366巷,八德路二段-八德路二段346巷,2,723,11/18/14 0:00,,2,1,4,"[""0""]",2,1,"[""1""]","[""0""]",1,1,"[""6""]",#NA,"[""1"",""2""]",1,3,1900-01-01 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",4,2,1,2,"[""2""]",0.50,1,1,"[""1"",""2"",""3""]",1.40,#NA,3.50,0.00,0.00,1.70,16.50,1.70,0.00,1.10,1.10,2.40,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,3,#NA,1,4,1,1,1,#NA,1,2,2,2,6,3,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,南側,"(25.0461363,121.5460006):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,醫院,南側,5,林韋臣,002,林韋臣,晴,11/27/14 0:00,2159.68,3029,0,0,0,0,290,0,290,0,76,76,台安醫院,八德路二段,,(請註明地址),10-11,傅長愷,11,1504,1514,0,0,0,76,0,290,0,0,0,0,0,0,0,0,0,0,0,2.4,941,1096,0590303,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0590303,3,2,1,3,19.9,2.40,3.5,3.5,1.9,5.2,0,2.40,0,0,0,2,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,6297.142857,30.52421669,0,1,2,3,1,0590303,941,508.55,108.5788949,65.60976244,1,A,1,C,0,40,40,0,5903,松山,34,1,0,平日16:00~17:00,1237,954,平日17:00~18:00,606,833,0,0,40,0,0,0,0,0,,,,,,,,,
943,1097,0590304,5903,5903,松山區,2014-12-12 20:58:52,59,1097,八德路二段,八德路二段366巷,八德路二段346巷,八德路二段-八德路二段346巷,2,723,11/18/14 0:00,,2,1,4,"[""0""]",2,1,"[""1"",""3"",""4"",""6""]","[""0""]",1,1,"[""6"",""5""]",#NA,"[""1"",""2""]",1,3,1900-01-01 00:00:00,1,1,#NA,0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",4,2,1,2,"[""2"",""3""]",0.30,1,2,"[""1""]",1.60,#NA,3.80,0.00,0.00,5.10,16.50,1.70,0.00,1.70,1.70,2.20,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,#NA,1,1,1,1,1,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,3,#NA,1,4,0,1,1,#NA,1,2,2,2,6,3,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,南側,"(25.0478352,121.5449499):18",taipei,taiwan,#NA,#NA,#NA,1,1,723,醫院,南側,5,林韋臣,002,林韋臣,晴,11/27/14 0:00,2159.68,3029,0,0,0,0,290,0,290,0,76,76,台安醫院,八德路二段,,(請註明地址),10-11,傅長愷,11,1504,1514,0,0,0,76,0,290,0,0,0,0,0,0,0,0,0,0,0,2.2,943,1097,0590304,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0590304,3,2,1,3,23.3,2.20,3.9,3.9,1.9,8.9,0,2.20,0,0,0,2,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,2,1,0,0,#NA,#NA,#NA,#NA,0.4,0.6,0,1,1,0,0,0,0,1,5651.282051,5.428205128,0,1,2,3,1,0590304,943,508.55,1000,771.0776001,1,A,1,A,30,43,73,0,5903,松山,33,9,1,平日19:00~20:00,1726,1378,假日19:00~20:00,1974,1836,30,0,43,0,0,0,0,0,,,,,,,,,
